node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
31,1,25.202165985533703,58.918973414546954,11.331714545234252,11.331714545234252,11.3775634765625,11.3775634765625,11.999999999999943,1.058974787274954,1.1011288026746715,391.74049634903645,33.764661425764416,40.47244622170425,3,0.6000000238418579,0.5667231510318896,121.7812317502071
32,1,25.09678320018889,59.10658365842173,11.331714545234252,11.331714545234252,11.3189697265625,11.3189697265625,12.000000000000398,1.058974787274994,1.0842040280340175,403.74049634903685,34.82363621303941,41.55665024973827,3,0.5799999833106995,0.2749011274547865,121.86096267228741
33,1,24.99116485986,59.29387058482896,11.331714545234252,11.331714545234252,11.46728515625,11.46728515625,11.999999999999602,1.0589747872749238,1.1273847554616614,415.74049634903645,35.882611000314334,42.68403500519993,3,0.5400000214576721,0.09719222043811888,121.94024388958603
34,1,24.885312497515738,59.48083558303363,11.331714545234252,11.331714545234252,11.5185546875,11.5185546875,11.999999999999602,1.0589747872749238,1.1425738681609618,427.74049634903605,36.94158578758926,43.82660887336089,3,0.5400000214576721,0.13745056372739325,122.01907610308272
35,1,24.77922764105834,59.66748004931028,11.331714545234252,11.331714545234252,11.5771484375,11.5771484375,12.000000000000341,1.058974787274989,1.1600991974613089,439.7404963490364,38.00056057486425,44.986708070822196,2,0.5600000023841858,0.30734877606962463,122.09746001851062
36,1,24.672911813320983,59.85380538678673,11.331714545234252,11.331714545234252,12.1099853515625,12.1099853515625,12.000000000000284,1.058974787274984,1.3277648726654458,451.7404963490367,39.059535362139236,46.314472943487644,3,0.5600000023841858,0.7401939087243625,122.17539634617337
37,1,24.566366532065913,60.039813005289865,11.331714545234252,11.331714545234252,12.0843505859375,12.0843505859375,11.999999999999318,1.0589747872748987,1.3193507563492504,463.740496349036,40.118510149414135,47.633823699836896,3,0.5799999833106995,0.783588729203391,122.25288580078437
38,1,24.4595933099833,60.22550432119334,11.331714545234252,11.331714545234252,11.7364501953125,11.7364501953125,12.00000000000017,1.058974787274974,1.2086501262567608,475.74049634903616,41.17748493668911,48.84247382609366,3,0.5799999833106995,0.49558503967639433,122.32992910129684
39,1,24.352593654690743,60.41088075726735,11.331714545234252,11.331714545234252,11.4654541015625,11.4654541015625,12.00000000000017,1.058974787274974,1.1268447915094664,487.74049634903633,42.23645972396409,49.96931861760313,3,0.6000000238418579,0.09719222043811888,122.40652697074967
40,1,24.24536906873355,60.59594374253017,11.331714545234252,11.331714545234252,11.3848876953125,11.3848876953125,18.45846273425218,1.6289205539522882,1.6970352258073107,506.1989590832885,43.86538027791638,51.66635384341044,3,0.6399999856948853,0.0,122.48268013609407
